-1.714798795226667671e+00,-1.781830823931312535e+00,-1.542505792283860533e+00,-5.707188022450772336e-02,6.346530939850063280e-02,-1.269992206479577446e+00,-1.877590204328980272e+00,-1.180466717661159848e+00,-1.806951709414143181e+00,-1.180992911054587147e+00,-1.804350231297336737e+00,-1.802791964842826999e+00,7.729106213433443173e-01,-1.147335838337302905e+00,-1.186008676396957950e+00,-1.205572170584482850e+00,1.000000000000000000e+00
-1.703744020800703307e+00,-1.778315135056782736e+00,-1.589783946117172997e+00,5.908570838538200476e-02,8.520490688139055468e-02,-1.211113739793763910e+00,-2.031875897351747451e+00,-1.100542846317634993e+00,-1.834818520331057412e+00,-1.090716639164146962e+00,-1.887523116709582727e+00,-1.868335881057826553e+00,7.782104323323713047e-01,-1.096822123735996968e+00,-1.101673581031758609e+00,-1.133646516430902196e+00,1.000000000000000000e+00
-1.674471412263095926e+00,-1.743212164148378651e+00,-1.534958210943491164e+00,9.491254994934417155e-03,-3.931518998785162033e-02,-1.261752359844728888e+00,-1.871038219091510912e+00,-1.156023118992411280e+00,-1.827349985037695745e+00,-1.172536515124055656e+00,-1.799644185166894950e+00,-1.779630416447837371e+00,7.882420522233016813e-01,-1.150529114142716969e+00,-1.170945454035502209e+00,-1.191704551253981226e+00,1.000000000000000000e+00
-1.742048296570347876e+00,-1.813252513891657314e+00,-1.493881875446417595e+00,-2.518696633227352454e-03,-4.517211188753545575e-02,-1.265292900810894405e+00,-1.899525528898198257e+00,-1.213916125008600355e+00,-1.830744835933027392e+00,-1.235880329608675332e+00,-1.867421826776597626e+00,-1.853009941187613085e+00,7.218503727499954170e-01,-1.228785736838425846e+00,-1.225966483465857682e+00,-1.238443492392790279e+00,1.000000000000000000e+00
-1.772105842055657465e+00,-1.866777038061609550e+00,-1.634973076694533844e+00,4.077562383364147919e-02,1.206232547889824064e-01,-1.154146707486550349e+00,-2.002449857837092839e+00,-1.102486715922912142e+00,-1.954511476607506015e+00,-1.074900319381866032e+00,-1.914787992708638420e+00,-1.896393815519867410e+00,7.927937810828509235e-01,-1.096899658617784379e+00,-1.123988213920888768e+00,-1.077192336773241443e+00,1.000000000000000000e+00
-1.824617249911066885e+00,-1.885510941160172704e+00,-1.489306742652800830e+00,8.349401516307106141e-02,8.598052812761707020e-02,-1.307091624109584460e+00,-2.058141177225349949e+00,-1.194348046231275662e+00,-1.959703974892639922e+00,-1.196827959365918348e+00,-1.939076621273330581e+00,-1.915411578730940256e+00,7.506238819516640737e-01,-1.192469763492515877e+00,-1.184085923830619391e+00,-1.198263656790070852e+00,1.000000000000000000e+00
-1.748297673792263973e+00,-1.827164050831895814e+00,-1.582744604851798575e+00,7.996705604127822553e-02,1.054745718121660319e-01,-1.226917870090180607e+00,-1.862630346552744287e+00,-1.071814378833753301e+00,-1.909029474162482032e+00,-1.087585339331602396e+00,-1.832158184977635607e+00,-1.748319417889810046e+00,7.249792655834046418e-01,-1.104988896851911928e+00,-1.123304485454456048e+00,-1.140074486877183046e+00,1.000000000000000000e+00
-1.800121350837506462e+00,-1.861264110608548128e+00,-1.617182706472972020e+00,4.035263827656996455e-02,1.429899040670128130e-01,-1.227875283370795323e+00,-1.980911388206925139e+00,-1.074513127725419626e+00,-1.890322974165405068e+00,-1.073233430657828169e+00,-1.914127580861872957e+00,-1.894229251991941476e+00,7.531904654069168092e-01,-1.079760576610890199e+00,-1.096828574165592540e+00,-1.112463745771307577e+00,1.000000000000000000e+00
-1.697064901565382922e+00,-1.756860335272130591e+00,-1.559245468914400856e+00,1.843793687953502319e-02,2.983117106869053944e-02,-1.253445570920831420e+00,-1.988976988610094088e+00,-1.158939608415802569e+00,-1.839276355280400121e+00,-1.177240072616980493e+00,-1.829422970674389415e+00,-1.790366758089845467e+00,7.854256441336079364e-01,-1.186913808403714965e+00,-1.203465286843890203e+00,-1.162100940062932741e+00,1.000000000000000000e+00
-1.825171382229554107e+00,-1.889501800857408265e+00,-1.546750081267609378e+00,6.457248080532877743e-02,1.367963106722202837e-01,-1.268202984925841159e+00,-1.999581682295366925e+00,-1.131171194515820710e+00,-1.947909093399211811e+00,-1.116559554878697291e+00,-1.942094909887666088e+00,-1.943611816821801730e+00,7.431658064378902084e-01,-1.131009136429644180e+00,-1.152664390604206002e+00,-1.163675948384973680e+00,1.000000000000000000e+00
-1.676052041327511510e+00,-1.749740914839208017e+00,-1.480156318501195445e+00,-1.202079086327382737e-02,-7.356916463496140923e-02,-1.284705131732474692e+00,-1.816078790706395107e+00,-1.211021236642002341e+00,-1.764579784102141335e+00,-1.188896676185900780e+00,-1.770820593813688282e+00,-1.758848969078344870e+00,7.528696722736769598e-01,-1.208094859774982766e+00,-1.217864217923352088e+00,-1.207978269063085142e+00,1.000000000000000000e+00
-1.445937634192876464e+00,-1.616962911707831907e+00,-1.253982763270964584e+00,-2.716102554678367226e-02,-2.552836149641004027e-01,-1.211454240635954083e+00,-1.842048979877566106e+00,-1.185984994157046168e+00,-1.667502500501661711e+00,-1.228138371481667823e+00,-1.664936928647646752e+00,-1.634307678441487832e+00,7.014811218056253850e-01,-1.210518246622727556e+00,-1.224585933716137554e+00,-1.282891697779291462e+00,1.000000000000000000e+00
-1.745748119348253802e+00,-1.803590392971392786e+00,-1.529173743265937135e+00,3.358707177856916359e-02,7.971253401239788983e-03,-1.276905720125296462e+00,-1.924286681092488571e+00,-1.175614349930782288e+00,-1.855886729496182053e+00,-1.215100856412538288e+00,-1.876500096647838012e+00,-1.822049273562370564e+00,7.552030597001536671e-01,-1.190095671015337642e+00,-1.194746026323436627e+00,-1.231294850993914114e+00,1.000000000000000000e+00
-1.745049579217328395e+00,-1.788070301398435591e+00,-1.603699670516996578e+00,3.911926486476747372e-02,8.185529544549499659e-02,-1.243045884232943266e+00,-1.878718355684870334e+00,-1.119285742331031175e+00,-1.820343996501757600e+00,-1.108975614711835478e+00,-1.807480169059849429e+00,-1.833048620050257815e+00,7.517585440571061817e-01,-1.108516742411605804e+00,-1.136053548481478437e+00,-1.133949681963939637e+00,1.000000000000000000e+00
-1.845958098533118097e+00,-1.885418061876556362e+00,-1.520953811842800096e+00,4.288573699213284185e-02,1.086607772536123812e-01,-1.262578873728637197e+00,-2.018929830863971375e+00,-1.125224968826239236e+00,-1.963622883781255268e+00,-1.136459616313071352e+00,-1.960922453668850096e+00,-1.935609567394445563e+00,7.110902875023242808e-01,-1.142087605471530543e+00,-1.147388994535442519e+00,-1.148134358245324949e+00,1.000000000000000000e+00
-1.711594542249061046e+00,-1.774167156443313687e+00,-1.459908473254377004e+00,-3.235942716118807988e-02,-7.606427875980360798e-02,-1.293350283258652755e+00,-1.911709375648249942e+00,-1.224010634106963424e+00,-1.841626790970865457e+00,-1.222490210498597740e+00,-1.805952420239393286e+00,-1.730647444333261120e+00,7.378611084322745928e-01,-1.210602775461298242e+00,-1.188970719426491574e+00,-1.182765902344668829e+00,1.000000000000000000e+00
-1.761460718304392659e+00,-1.819189628712266193e+00,-1.551389018226878358e+00,3.529167161120356361e-02,-7.438560319024428063e-04,-1.238977148953410046e+00,-1.864113190632435080e+00,-1.175881519457065982e+00,-1.846405146073887060e+00,-1.158327862993080659e+00,-1.852720750830162189e+00,-1.843302755036602125e+00,6.591107834569890356e-01,-1.142468994629927570e+00,-1.143841803507325672e+00,-1.162461133454787632e+00,1.000000000000000000e+00
-1.732326695271260597e+00,-1.779274841264838702e+00,-1.524326186788383497e+00,4.818082108064122154e-02,-2.773458099608106658e-02,-1.285925615789477172e+00,-1.894855163478361026e+00,-1.207832925028742954e+00,-1.818374061070556991e+00,-1.218104404838941557e+00,-1.850601019012721560e+00,-1.841084036136984681e+00,7.627114468720828100e-01,-1.206417941629538193e+00,-1.205485041988513251e+00,-1.182585391232904515e+00,1.000000000000000000e+00
-1.756683858894912520e+00,-1.821391927509074860e+00,-1.503519683653369521e+00,-9.764471260142326345e-03,8.920938894807441469e-03,-1.292051889664146636e+00,-1.920081532533799873e+00,-1.178620328227002245e+00,-1.862792113505745029e+00,-1.203214920280789801e+00,-1.881267081179402112e+00,-1.880449982586063884e+00,7.617140440449823302e-01,-1.200526739922702424e+00,-1.185685600777065085e+00,-1.221614381741295219e+00,1.000000000000000000e+00
-1.747168738135735921e+00,-1.808057611993245661e+00,-1.544600963078643696e+00,6.380198517838560346e-02,2.885795578229638850e-02,-1.270112569084296261e+00,-1.888986464565669099e+00,-1.121767130296471793e+00,-1.837617462761946374e+00,-1.136350439865120299e+00,-1.860821711492865349e+00,-1.825339284417012875e+00,7.538689201640408344e-01,-1.170531754632427424e+00,-1.174537974273602181e+00,-1.177203489336756226e+00,1.000000000000000000e+00
-1.798352109864990389e+00,-1.909959390619175634e+00,-1.544173423834562131e+00,8.054356171157020516e-02,1.709844438192748561e-01,-1.220230703879363610e+00,-2.068786087072242541e+00,-1.100027807916380329e+00,-1.927662237046906535e+00,-1.111550385566628885e+00,-1.978813036098229672e+00,-1.979807809102867244e+00,6.907690223603952795e-01,-1.149925094656307767e+00,-1.179493596437735992e+00,-1.120789825416169228e+00,1.000000000000000000e+00
-1.798572737575324210e+00,-1.842847751852387583e+00,-1.549085949701033194e+00,3.155888377447384034e-03,1.034762225218237436e-01,-1.280936261351841132e+00,-1.956519512374109260e+00,-1.152606091299169799e+00,-1.899408627190181109e+00,-1.168194502114467737e+00,-1.883245077369223530e+00,-1.846912997543083357e+00,7.062780148297714833e-01,-1.164443645188890653e+00,-1.159896142017267540e+00,-1.162076063248724811e+00,1.000000000000000000e+00
-1.792066210646613422e+00,-1.845401146676530102e+00,-1.634420006153919136e+00,3.412022757921888416e-02,1.647591700779373891e-01,-1.169063513569303492e+00,-1.998859980995231211e+00,-1.090013505933953075e+00,-1.866513336263960321e+00,-1.087642582294892524e+00,-1.870152652603588761e+00,-1.893117195856921731e+00,7.334867720224852450e-01,-1.082797737058769361e+00,-1.108980353506128891e+00,-1.107382689255581365e+00,1.000000000000000000e+00
-1.765680551036151957e+00,-1.823885478776259950e+00,-1.582596039469141402e+00,2.948263362848661459e-02,1.193103624354585890e-01,-1.242668016737204839e+00,-1.984483789886565708e+00,-1.133512282245605851e+00,-1.872875574325696624e+00,-1.114708536228050439e+00,-1.886926614651630807e+00,-1.854121028573122443e+00,7.634952181480622047e-01,-1.132439586775847884e+00,-1.132742603210123544e+00,-1.161727112811918428e+00,1.000000000000000000e+00
-1.794323870506078444e+00,-1.846680922652304879e+00,-1.588787481326159323e+00,4.303278398369086988e-02,1.003270702270047804e-01,-1.211799265010577109e+00,-1.908987112249989959e+00,-1.122569472496644849e+00,-1.877910107047564114e+00,-1.112006282608326124e+00,-1.887449555566849790e+00,-1.886888964995561357e+00,7.338131732777430916e-01,-1.140073085681224452e+00,-1.154184342844229549e+00,-1.133306995862264355e+00,1.000000000000000000e+00
-1.772792759258715156e+00,-1.814987663056061296e+00,-1.622851775791936069e+00,5.554161264288108579e-02,1.392483596206424146e-01,-1.229135433623567808e+00,-1.936205691594443445e+00,-1.090954508791966537e+00,-1.862531684458724301e+00,-1.093600589970439740e+00,-1.880516375944685903e+00,-1.836432486471376357e+00,7.133791989385934729e-01,-1.083982562034311981e+00,-1.086862485784290344e+00,-1.108913601634019752e+00,1.000000000000000000e+00
-1.797607581142027566e+00,-1.862193456639827494e+00,-1.539937417078517834e+00,3.264353971776574881e-02,8.451337287007076871e-02,-1.284436891403969438e+00,-2.051294368623376219e+00,-1.177316517787857952e+00,-1.916547083637701654e+00,-1.167835583922122389e+00,-1.937665369986264707e+00,-1.916214667124478410e+00,7.522067662517231135e-01,-1.200798423183390806e+00,-1.215941608390476825e+00,-1.220240881304553771e+00,1.000000000000000000e+00
-1.754033642838916718e+00,-1.805908691797851962e+00,-1.608058224957568783e+00,4.769036469301645570e-02,1.062093208353344920e-01,-1.215925021307153076e+00,-1.935702180960914731e+00,-1.113328527369068288e+00,-1.835455782370155164e+00,-1.102558486354357603e+00,-1.858523206097704383e+00,-1.863352709775898619e+00,7.608588615847718950e-01,-1.125755289816248172e+00,-1.151433387319052537e+00,-1.142500645333265119e+00,1.000000000000000000e+00
-1.714489475028513121e+00,-1.773740223575170916e+00,-1.596428824582237560e+00,3.080224864987386041e-02,1.275183659102744060e-01,-1.219038556806836260e+00,-1.860612490434975452e+00,-1.095179545226073303e+00,-1.833635259685260310e+00,-1.109997221181223459e+00,-1.819453595679555891e+00,-1.848596147636734521e+00,7.533230943949275060e-01,-1.085393714897936457e+00,-1.087931922865741363e+00,-1.092564042721059669e+00,1.000000000000000000e+00
-1.760172836341461711e+00,-1.821296240809122446e+00,-1.623047171845146019e+00,2.849660008877855782e-02,1.948670396354062195e-01,-1.206079135119466406e+00,-1.964290846240053456e+00,-1.062485352506377989e+00,-1.901722850925633423e+00,-1.083333966810664517e+00,-1.923993468289867614e+00,-1.889132589227787928e+00,7.187331445573333921e-01,-1.100850403636443264e+00,-1.077213704093874735e+00,-1.096665289036199642e+00,1.000000000000000000e+00
-6.279603911242762626e-01,-1.053477239811165367e+00,-3.280768806699669859e-01,-2.464495334873828547e-01,-3.979711182189151208e-01,-8.728452309157668232e-01,-1.633560383331083221e+00,-9.367758955919628372e-01,-1.114138819420830817e+00,-1.026079340815277519e+00,-1.207666949947382884e+00,-1.320385509670744417e+00,1.539243588289125053e-01,-1.212543331489724263e+00,-1.402204021083465424e+00,-1.244761205325224385e+00,1.000000000000000000e+00
-6.736323982319002424e-01,-1.111904866590035512e+00,-3.725768839260087395e-01,-2.680411652974367120e-01,-4.100027090119231499e-01,-9.131229854701283788e-01,-1.617786114688648524e+00,-9.800765477500106293e-01,-1.073139016116968047e+00,-7.159901689405632208e-01,-1.441056830270729616e+00,-1.260215905315810181e+00,1.454313221771629527e-01,-1.027051940866455126e+00,-1.250325971440830131e+00,-8.659772207167527602e-01,1.000000000000000000e+00
-1.559937121152724648e+00,-1.716011183325670819e+00,-1.315876101981553914e+00,-4.156264043328695978e-02,-1.801758752764448523e-01,-1.220959757981984861e+00,-1.860758844356533270e+00,-1.224816392199507220e+00,-1.692219133087160543e+00,-1.138950493733155156e+00,-1.707186365386130111e+00,-1.707914023557543182e+00,6.626218139754536107e-01,-1.128511391772877737e+00,-1.242970170471838776e+00,-1.261201014707392654e+00,1.000000000000000000e+00
-1.617603252302092676e+00,-1.742397330487215346e+00,-1.414408167336738353e+00,-4.000519244669564073e-02,-1.405988996331753449e-01,-1.209481178521826905e+00,-1.867774588805039437e+00,-1.198470023805811691e+00,-1.919952891656534932e+00,-1.127405351609550355e+00,-1.978426216130138249e+00,-1.706689685531137313e+00,7.049215793536081076e-01,-1.093446855708045229e+00,-1.118356889069217486e+00,-1.196061356540056186e+00,1.000000000000000000e+00
-1.460005691850996712e+00,-1.673563735885110537e+00,-1.138168019214931270e+00,-1.004317126628484630e-01,-2.079650967296577946e-01,-1.214852540040451512e+00,-2.438568312884822564e+00,-1.257771681914067852e+00,-1.693564117780396616e+00,-1.201522771323285887e+00,-1.764406214349826918e+00,-1.620638795703384538e+00,5.817726363444353233e-01,-1.144008621584949204e+00,-1.245780189732770937e+00,-1.072627327710884204e+00,1.000000000000000000e+00
-1.703225243057648219e+00,-1.767731641586013591e+00,-1.444230177953493843e+00,1.657661832559416404e-02,-1.162880475228381255e-01,-1.298335890888778099e+00,-1.885779934967379834e+00,-1.178313255886853650e+00,-1.753447906978375492e+00,-1.185711424101694611e+00,-1.845054313169743887e+00,-1.823856700377353590e+00,7.680932581376551660e-01,-1.211475332967407281e+00,-1.250251875974230487e+00,-1.230495214601645459e+00,1.000000000000000000e+00
-1.821048249005138286e+00,-1.901540030105914658e+00,-1.570402977105269215e+00,5.893712777897203853e-02,9.843964805229687975e-02,-1.221447344071228347e+00,-2.022892868659364574e+00,-1.164326599403767037e+00,-1.866328219571823377e+00,-1.154878030877972694e+00,-1.964350412272584778e+00,-2.004903822016373738e+00,7.484516878375296889e-01,-1.128827556763361883e+00,-1.192791695865607959e+00,-1.189602510697458815e+00,1.000000000000000000e+00
-1.686684011186121657e+00,-1.770933817627872386e+00,-1.561147716948441788e+00,2.411271415670897256e-02,7.402764058946251224e-02,-1.248054493601519876e+00,-1.899707073767647802e+00,-1.193866780827904872e+00,-1.791810056732656919e+00,-1.155568218981164241e+00,-1.819948726778857884e+00,-1.781209145511860603e+00,7.864609666129024346e-01,-1.135116941701025617e+00,-1.152829548028684314e+00,-1.079495957935385775e+00,1.000000000000000000e+00
-1.763565966276990249e+00,-1.822153221962265590e+00,-1.583124917665472919e+00,3.362973662608083336e-02,9.901406657918378207e-02,-1.249290279151991978e+00,-1.869018469891856160e+00,-1.135634926294639913e+00,-1.845021152715070389e+00,-1.115304000003393581e+00,-1.861353568182937845e+00,-1.828277110410558626e+00,7.506881094104382868e-01,-1.131953535712428405e+00,-1.160973553776172729e+00,-1.121307522265728718e+00,1.000000000000000000e+00
-1.778033038373828312e+00,-1.848809933549282691e+00,-1.582742454074615779e+00,2.949088572820745061e-02,7.547363265174966696e-02,-1.226843201584074450e+00,-1.998724781975415477e+00,-1.123475078611292810e+00,-1.857579615161821796e+00,-1.132982140211505229e+00,-1.908639846362657044e+00,-1.850599941612943944e+00,6.795795906651942442e-01,-1.171542068679187532e+00,-1.225824547480075299e+00,-1.200234977428677352e+00,1.000000000000000000e+00
-1.869777865120402449e+00,-1.904221288007488688e+00,-1.581407372100712916e+00,9.599647834267786839e-02,1.537685396417008965e-01,-1.255342990495036171e+00,-2.201223620658614433e+00,-1.178807275863832160e+00,-2.025688243084885709e+00,-1.180637792558776100e+00,-1.953222684322682534e+00,-1.991101517522344988e+00,7.210945087324844849e-01,-1.169641472951085115e+00,-1.140701516062421650e+00,-1.105363294494004833e+00,1.000000000000000000e+00
-1.790408116760995094e+00,-1.849824398657895719e+00,-1.579122991094180861e+00,4.105312637726170333e-02,1.751814340495165823e-01,-1.216268877247981717e+00,-1.915224315884261674e+00,-1.127649682549784593e+00,-1.895311610407182545e+00,-1.111237442522242436e+00,-1.889716041775821864e+00,-1.915190834522901620e+00,7.288107905450167401e-01,-1.135342561583634557e+00,-1.121635332656694573e+00,-1.062389721766170192e+00,1.000000000000000000e+00
-1.760363815962415313e+00,-1.839504954818464766e+00,-1.618798014297330168e+00,3.234840739063438858e-02,1.653144781002538199e-01,-1.187915268224377208e+00,-1.952830606229644550e+00,-1.077860741449824022e+00,-1.950505898554802497e+00,-1.083411007784881086e+00,-1.912135620896094457e+00,-1.967542937904607436e+00,7.609835519345307109e-01,-1.103065149134670575e+00,-1.095041828623690261e+00,-1.135785026570091505e+00,1.000000000000000000e+00
-1.710935046424438832e+00,-1.782227471792465767e+00,-1.537592447818639352e+00,-5.245637085600878685e-02,6.201879342004815165e-02,-1.274692594723455308e+00,-1.936374033473636347e+00,-1.201834162238620385e+00,-1.787143790270682375e+00,-1.201891227386761685e+00,-1.832022942085822503e+00,-1.768577983777954277e+00,7.687604328010325672e-01,-1.146177165436112810e+00,-1.113059177350750106e+00,-1.194899132034289213e+00,1.000000000000000000e+00
-1.708806396519533699e+00,-1.781031599174736080e+00,-1.594217540644394360e+00,5.780564368350258470e-02,8.460887185219649609e-02,-1.209499585645045228e+00,-2.081794106961559088e+00,-1.091459150863500094e+00,-1.874179888213268752e+00,-1.116352141392370489e+00,-1.947988750012668024e+00,-1.821714619692488935e+00,7.785481361387954768e-01,-1.136641756259548774e+00,-1.097248095068601437e+00,-1.093268191016048663e+00,1.000000000000000000e+00
-1.675777714175886057e+00,-1.743375858175755466e+00,-1.537595378752024677e+00,7.085639518975251142e-03,-4.247732573976624459e-02,-1.262456283163721382e+00,-1.944375851263560939e+00,-1.158514439310532218e+00,-1.812383590435695080e+00,-1.169507052174216355e+00,-1.854793476201191282e+00,-1.692575424005338336e+00,7.908393566159075405e-01,-1.170972299340750977e+00,-1.177784018316401449e+00,-1.213376132464707657e+00,1.000000000000000000e+00
-1.746032608316922197e+00,-1.815041041282454692e+00,-1.498302759315492505e+00,-8.663645648126163182e-03,-4.665032176060816133e-02,-1.259070506266418699e+00,-2.096642590648780669e+00,-1.208189746408355081e+00,-1.841338168530460395e+00,-1.244881151238049322e+00,-1.857406292886407462e+00,-1.835930887623172136e+00,7.268302757483834364e-01,-1.274053645910068200e+00,-1.217832651082789264e+00,-1.317468346530902501e+00,1.000000000000000000e+00
-1.806019567853510255e+00,-1.877902304677453227e+00,-1.467915177783674752e+00,9.473013090204579489e-02,8.478137940072696943e-02,-1.305029095977157771e+00,-2.140733303922255359e+00,-1.173567155978803234e+00,-1.990714336050310340e+00,-1.201894699832134039e+00,-1.999405072583702481e+00,-1.918664417491195984e+00,7.472728448002448065e-01,-1.209121017716551005e+00,-1.200391819072026633e+00,-1.130798645247363066e+00,1.000000000000000000e+00
-1.742235089526647629e+00,-1.821308462866350952e+00,-1.576277335125206402e+00,8.093527229820796087e-02,1.061320530391290234e-01,-1.229314553956300404e+00,-1.788279478774720266e+00,-1.090089325811408605e+00,-1.882214219061162819e+00,-1.098074385473183812e+00,-1.812204320888671116e+00,-1.702346188766540536e+00,7.258080892032430231e-01,-1.098521385544282136e+00,-1.140238501359776446e+00,-1.123445285122656401e+00,1.000000000000000000e+00
