-1.754734503682338076e+00,-1.762661385572654282e+00,-1.758462830786517106e+00,-1.346955437569005154e+00,-1.330528514594227829e+00,-1.314196613787856682e+00,-1.297974137033261810e+00,-1.286987920968765797e+00,-1.274321375134703116e+00,-1.261558156486575433e+00,-1.252938484858016288e+00,-1.243440422142299440e+00,-1.183701121059725025e+00,-1.182962415861415817e+00,-1.182801147780582873e+00,-1.182569342108610755e+00,-1.184547420844205945e+00,-1.188802317668819164e+00,-1.194246903596398068e+00,-1.200051055169915060e+00,-1.207482000572142722e+00,-1.215898739072372559e+00,-1.486940643496897696e+00,-1.492218321637643896e+00,-1.635799404111003108e+00,-1.638359019067459732e+00,-1.641267277897747068e+00,-1.644059345029058594e+00,-1.646902210780509357e+00,-1.650813498200549789e+00,-1.654980883294502991e+00,-1.659465082311839534e+00,-1.664448147713308623e+00,-1.669498614479165699e+00,-1.711508949536176827e+00,-1.713338690248596752e+00,-1.715655082567277168e+00,-1.718498113383293502e+00,-1.721124331892069703e+00,-1.723744126638158125e+00,-1.726764106668763343e+00,-1.730345897704611113e+00,-1.733683448204526911e+00,-1.736503727621217630e+00,-1.722245257847979216e+00,-1.717682570629582406e+00,-1.713377631730756523e+00,-1.709055140966428743e+00,-1.704231940596982575e+00,-1.058312877308102085e+00,-1.002438205394955428e+00,-9.474130795360844459e-01,-8.933247225991595153e-01,-8.393776334198388422e-01,-7.861202665289124258e-01,-7.342437472635835460e-01,-6.822189312412210160e-01,-6.309350900549482999e-01,-5.805275766487602018e-01,-1.135159851807659714e-01,-7.225284239182470925e-02,-3.173404450719239517e-02,6.376516383245780205e-03,4.313902247516818861e-02,7.944859139840508566e-02,1.140318050489640550e-01,1.462741968250975411e-01,1.768887218528425731e-01,2.070057285237425770e-01,2.351006529968689418e-01,2.613499355377313371e-01,2.861083961860005909e-01,5.595936688464842046e-01,5.587516882514762528e-01,5.595434479523248017e-01,5.589654055981070346e-01,5.610032239511587582e-01,5.837724364948769784e-01,1.286618279484236460e+00,1.285382757453486402e+00,3.844121994704745582e-01,3.139254482179027472e-01,-2.393464231489139116e-01,4.630508431273740455e-01,4.685715788413306049e-01,7.388164414989001338e-01,7.665272469719182080e-01,7.666539752923476891e-01,7.284855730269603757e-01,7.263651398587019914e-01,6.242998314923136061e-01,7.477378407365613266e-02,-1.079726951032353499e+00,-1.366062775251678518e+00,-1.209534193297803206e+00,-1.201661094945192021e+00,-1.166137756059848263e+00,-5.775151070559008115e-01,-5.696754480332544279e-01,-4.912745798834584621e-01,-3.261902750649096627e-01,-2.724499567650739973e-01,1.406663482865149473e-01,2.090123221630880712e-01,2.299480937970350969e-01,2.019665411698852997e-01,8.454264896502633464e-02,-1.609075213720703168e-01,1.000000000000000000e+00
-1.379076715004241560e+00,-1.358721108467506378e+00,-1.356091203356319941e+00,-6.124800965880240478e-01,-5.843634029582883693e-01,-5.581173928737197532e-01,-5.329259543921790465e-01,-5.120110924620772108e-01,-4.923264724176785734e-01,-4.744105031788509175e-01,-4.596523997385560945e-01,-4.438048805896491755e-01,-3.525315708708570139e-01,-3.539726770856223559e-01,-3.551194830857865026e-01,-3.563820694999159655e-01,-3.630539908420199469e-01,-3.708094788821861831e-01,-3.786278062921087928e-01,-3.866261532489617125e-01,-3.956040844940977297e-01,-4.074986223504609706e-01,-8.054062101748675762e-01,-8.123993271817949724e-01,-1.017887365726230842e+00,-1.020270362605734338e+00,-1.023586551621465057e+00,-1.027339766707528801e+00,-1.031589847741091193e+00,-1.037230493539281539e+00,-1.042844743802681551e+00,-1.048531781752927161e+00,-1.054755828859831990e+00,-1.061439248256863532e+00,-1.111719042657942635e+00,-1.114049298459409032e+00,-1.115498453312623761e+00,-1.118068968470532498e+00,-1.119929003817005775e+00,-1.122031848088622441e+00,-1.125372083036614956e+00,-1.128486506184139149e+00,-1.131471101294068582e+00,-1.134220836134217203e+00,-1.084504146475328223e+00,-1.077359505101073145e+00,-1.069375405734021456e+00,-1.060869294673259855e+00,-1.051829173948428897e+00,-4.589279352635775716e-02,3.914237147035744963e-02,1.217531965813734712e-01,2.038319117069601893e-01,2.847681201050950017e-01,3.642104812104272615e-01,4.423151686037986030e-01,5.217225856204598111e-01,5.980232781872439896e-01,6.709330943728111230e-01,1.360468498876102661e+00,1.422635032452812087e+00,1.481948298703481548e+00,1.538663804405218993e+00,1.593412642798915702e+00,1.646431123909104288e+00,1.696583739824376380e+00,1.744238328319326570e+00,1.789834515024531836e+00,1.833793128750340395e+00,1.876206553868517757e+00,1.915332985032171420e+00,1.951115031949749890e+00,2.287721439809601964e+00,2.283409469245603063e+00,2.281390160842612147e+00,2.274967947258608625e+00,2.253439039203832817e+00,1.967528555350350983e+00,4.171469761898283779e-01,4.173748376435663654e-01,-4.747707552074275500e-02,-7.865060204027858604e-02,-3.249108433408435248e-01,2.283002225166452237e-01,2.316910489063186973e-01,3.544470328475678444e-01,2.985531881492611284e-01,2.963000193073524469e-01,2.145150544893928146e-01,2.119781836400331798e-01,-1.591398360509913013e-01,-4.079904391521008145e-01,-1.039685378257853676e+00,-1.182579105590732649e+00,-1.042475756222593919e+00,-1.037235992609029545e+00,-1.007415637179835288e+00,-6.748533451957130502e-01,-6.707628371679276169e-01,-6.358736892027868626e-01,-5.346648102380244794e-01,-4.989211568255954576e-01,-3.028639729073540066e-01,-3.463584651464355346e-01,-3.468933746582819055e-01,-3.580672344284042685e-01,-4.621451280553029450e-01,-5.925792131279015162e-01,1.000000000000000000e+00
-1.722936989957849940e+00,-1.708711040217917088e+00,-1.706999322202165326e+00,-1.082284069087559919e+00,-1.056807742455007526e+00,-1.033021895657638689e+00,-1.011094816864753776e+00,-9.917997467309409565e-01,-9.732439849862114523e-01,-9.566317913951014607e-01,-9.437959049850478399e-01,-9.308386313877820006e-01,-8.532999260408179465e-01,-8.526358362079129449e-01,-8.531103081470685634e-01,-8.552754735237985129e-01,-8.588253926852654763e-01,-8.651984641309168333e-01,-8.730084083446532084e-01,-8.810053156795680795e-01,-8.909121640488698590e-01,-9.025151069447696628e-01,-1.285480910935415277e+00,-1.291298768738200042e+00,-1.489996991663295356e+00,-1.491909801072643704e+00,-1.495422675476625551e+00,-1.499552555643661300e+00,-1.503771416463766775e+00,-1.508557666263012464e+00,-1.513582906622902957e+00,-1.519141878328074124e+00,-1.525509823316347102e+00,-1.532158869050873617e+00,-1.583177952659508225e+00,-1.585194755918534870e+00,-1.586889996035570016e+00,-1.589994218551381122e+00,-1.592688416020794584e+00,-1.595028094550783981e+00,-1.597607984226508515e+00,-1.601110880347378806e+00,-1.604549756780272229e+00,-1.607347307292191552e+00,-1.564163464523285807e+00,-1.557879709391603917e+00,-1.551134054347194313e+00,-1.543944045300728263e+00,-1.536233426198700069e+00,-6.266831688056110350e-01,-5.437664129784582911e-01,-4.618338759387208836e-01,-3.808685000097643547e-01,-3.009893227525023973e-01,-2.221607335969309205e-01,-1.443347940636349469e-01,-6.816463923433661865e-02,7.114732596194916700e-03,8.134250934233679120e-02,7.396505527339861663e-01,7.973285383017501005e-01,8.520683314405863573e-01,9.022023077711228689e-01,9.511838381741994919e-01,1.001093135304272908e+00,1.046542841719843020e+00,1.089420226087247645e+00,1.130779446719565984e+00,1.170917868659376637e+00,1.207631420380202991e+00,1.242393012424915621e+00,1.275621122391660478e+00,1.591813476383894699e+00,1.586939374972788031e+00,1.585620166607390136e+00,1.582250161688206536e+00,1.572949761020929316e+00,1.430403731271697954e+00,8.363772829023600197e-01,8.365675721179088864e-01,2.345762872868983329e-01,1.896780107004154003e-01,-1.615474850044551491e-01,4.943535645894852615e-01,4.983893986753273886e-01,6.881763434598742180e-01,6.696712970256395447e-01,6.690657342478054659e-01,6.016569391953618950e-01,6.014394919615573265e-01,1.233985620026020885e-01,-2.358708945924077038e-01,-1.096802837190611557e+00,-1.316660573974672399e+00,-1.140588703040589680e+00,-1.134011549767870886e+00,-1.097178472252094750e+00,-6.196831133137939984e-01,-6.139438611908126786e-01,-5.602930130401237996e-01,-4.377006811393321928e-01,-4.009000406723260412e-01,-1.688898230701678937e-01,-1.750141697890807979e-01,-1.850615990461368376e-01,-1.885532962988048511e-01,-2.932988127898338848e-01,-4.366010560316467837e-01,1.000000000000000000e+00
-1.732335928098741595e+00,-1.728469372024131090e+00,-1.736262724789594536e+00,-1.183634079555676788e+00,-1.161053727821680592e+00,-1.140643915089522675e+00,-1.121172745520611080e+00,-1.103810179988504947e+00,-1.087153089159114794e+00,-1.072336738856142668e+00,-1.060931451538982273e+00,-1.049434617253305113e+00,-9.779459753287310653e-01,-9.788368378560743377e-01,-9.793453510285758945e-01,-9.800218393335154987e-01,-9.834901973753633619e-01,-9.896847886886510626e-01,-9.961764123784334624e-01,-1.001785176080546291e+00,-1.011767705684547769e+00,-1.022760692773624358e+00,-1.367704899901365678e+00,-1.372689986847005716e+00,-1.546300810099421996e+00,-1.548357280327276930e+00,-1.551074598717386177e+00,-1.554138841539155491e+00,-1.557623804199154138e+00,-1.562181081108547698e+00,-1.566750479128522278e+00,-1.571455294717245321e+00,-1.576759075636998686e+00,-1.583018417141002665e+00,-1.626791214347119041e+00,-1.628932271679995880e+00,-1.630278210225666768e+00,-1.632693126456959964e+00,-1.635272498788586271e+00,-1.637526113014987406e+00,-1.639369720900897720e+00,-1.641770430669251768e+00,-1.644629735488037703e+00,-1.647310742680212714e+00,-1.612329556413340859e+00,-1.607185278882071078e+00,-1.601867578235327771e+00,-1.596085339283932703e+00,-1.589791250596263028e+00,-7.800231237442245558e-01,-7.017850825115129476e-01,-6.239324404614670083e-01,-5.467967686190104981e-01,-4.699663923617670158e-01,-3.937016418647302229e-01,-3.183120876854470538e-01,-2.428210289801377986e-01,-1.691418286710884289e-01,-9.744631979259953114e-02,5.551319866825820126e-01,6.127055415264129890e-01,6.674809445093575766e-01,7.187768328153386621e-01,7.689690744527453159e-01,8.191028219565100743e-01,8.642454089258921890e-01,9.071650102816318784e-01,9.493028651721610034e-01,9.908198063980918624e-01,1.028043971594338579e+00,1.063157238866186294e+00,1.097091812851475945e+00,1.444854634360117629e+00,1.440978303196329025e+00,1.439871085361841496e+00,1.437078928888984031e+00,1.427819234546078953e+00,1.314008053712768742e+00,9.162771659452071393e-01,9.161746187430018784e-01,2.598686145933492564e-01,2.117868798767742755e-01,-1.615178586509048164e-01,5.224166400203092975e-01,5.273334838100333100e-01,7.286837162625527942e-01,7.174542762829818621e-01,7.164614660922363765e-01,6.477699072854655737e-01,6.464161747353565080e-01,1.860361408859858845e-01,-1.987306065429917390e-01,-1.099202541819665369e+00,-1.310020195776852248e+00,-1.132632069530748797e+00,-1.124905682642882043e+00,-1.082650422414596525e+00,-5.948291847523183851e-01,-5.896825611996455718e-01,-5.386564653549824611e-01,-4.099727079057478574e-01,-3.746408435729712272e-01,-1.386872907008515898e-01,-1.395802646474573194e-01,-1.450349468772175743e-01,-1.537576890548385256e-01,-2.555170190723861645e-01,-4.121411354883235956e-01,1.000000000000000000e+00
-1.668813197299127360e+00,-1.663734091768822143e+00,-1.654684772894488898e+00,-8.578717457894536880e-01,-8.306244829587717815e-01,-8.027180141256989865e-01,-7.748892401903584304e-01,-7.524828700893401168e-01,-7.301492702749353692e-01,-7.111526846327860252e-01,-6.999573341908748025e-01,-6.825618983505438164e-01,-5.940255302897430312e-01,-5.926995482215891009e-01,-5.917438887697068495e-01,-5.940028607988909748e-01,-6.011866067438181860e-01,-6.073719590081474440e-01,-6.135286182903385566e-01,-6.221019999545739365e-01,-6.341119054950742351e-01,-6.476347248299112458e-01,-1.087008406740858524e+00,-1.093526516199454957e+00,-1.339057818053931648e+00,-1.340648019753345910e+00,-1.344511071931460355e+00,-1.350165705774404312e+00,-1.356511413144581679e+00,-1.361996738043280031e+00,-1.368003013539657031e+00,-1.375215737361580093e+00,-1.383828800809622894e+00,-1.393269280324134662e+00,-1.460175738870051143e+00,-1.463541608821506301e+00,-1.467049885502748507e+00,-1.470619292480687568e+00,-1.473698598904153556e+00,-1.477306141093813086e+00,-1.482250694852561779e+00,-1.487200905809207052e+00,-1.491460409532008535e+00,-1.495174583797130197e+00,-1.453093578291671184e+00,-1.445531410576649023e+00,-1.437715808535709350e+00,-1.428554281786547975e+00,-1.417947279925890092e+00,-3.184556878826628190e-01,-2.280939577667147333e-01,-1.406270443039767670e-01,-5.325695439372914869e-02,3.079923852703483553e-02,1.121939029841116930e-01,1.928859353225690354e-01,2.721654589545393632e-01,3.489167442171503541e-01,4.230526539830873345e-01,1.067841307883813817e+00,1.122225050144640024e+00,1.174604760575020945e+00,1.222287246682754569e+00,1.268182424548530030e+00,1.314339339390373729e+00,1.356409559590489700e+00,1.396129682106093561e+00,1.434267905572433444e+00,1.470841567876588707e+00,1.504095309699975180e+00,1.535367974078626352e+00,1.565484046731899781e+00,1.828136105084228413e+00,1.823051952845008206e+00,1.821621251566867272e+00,1.817139000764292911e+00,1.804053169442524140e+00,1.615336047883372483e+00,7.154637710322176991e-01,7.154114724761230226e-01,1.413926955928161144e-01,9.899277064334138787e-02,-2.200827143567871125e-01,4.087926081540040890e-01,4.130827991229497620e-01,5.911627606657504641e-01,5.605037598114588349e-01,5.594162754388042336e-01,4.836733958760905949e-01,4.819694397297614175e-01,3.142002442284677621e-02,-2.975129040662637947e-01,-1.099802139434538084e+00,-1.293437400929166037e+00,-1.126365695305032277e+00,-1.118969092201834714e+00,-1.086397144473160603e+00,-6.486674686905438136e-01,-6.431412003308090153e-01,-5.895272439765839589e-01,-4.777477289172437636e-01,-4.358370498376665791e-01,-2.168813915355209121e-01,-2.390936668396381748e-01,-2.538570811837286278e-01,-2.531653157689827682e-01,-3.660381351959356988e-01,-5.099076372825664949e-01,1.000000000000000000e+00
-1.760865677021213660e+00,-1.764033349263800288e+00,-1.762584166316109702e+00,-1.115079596592254418e+00,-1.090402871695440368e+00,-1.066742078592843868e+00,-1.045841806046436950e+00,-1.026831576599672724e+00,-1.008895862212455974e+00,-9.932807518255949430e-01,-9.813635745462667703e-01,-9.687315328637073897e-01,-8.908070165377239835e-01,-8.896600854952946280e-01,-8.898896403464909843e-01,-8.919399542504976575e-01,-8.958310836439372649e-01,-9.014075560090850647e-01,-9.081848849309456240e-01,-9.158874801137013577e-01,-9.251034227801303578e-01,-9.365289664057863117e-01,-1.331493647186502205e+00,-1.338855684476933483e+00,-1.562163407386664371e+00,-1.564706198157895134e+00,-1.568415574877915386e+00,-1.572890388737755885e+00,-1.577915399440085853e+00,-1.583738311003977772e+00,-1.590242197816926772e+00,-1.597237457288877671e+00,-1.604560546143825261e+00,-1.612409398724776288e+00,-1.679244050724736592e+00,-1.682465889399763714e+00,-1.685126408844023427e+00,-1.689795262203322546e+00,-1.693877901455565826e+00,-1.697721007829584572e+00,-1.702202145791062549e+00,-1.707281021778136676e+00,-1.712033272973002562e+00,-1.716168271771504328e+00,-1.693900587915409428e+00,-1.688022104563157821e+00,-1.681664033465114727e+00,-1.675161070171769850e+00,-1.668245414074402966e+00,-7.243876595666657314e-01,-6.443516963541768838e-01,-5.666083906357584077e-01,-4.903326579510630112e-01,-4.157949690850580304e-01,-3.427366180894735881e-01,-2.708904668805235394e-01,-2.013890315642050399e-01,-1.337848668922578255e-01,-6.772271896474167663e-02,5.005138342505871529e-01,5.473886778854797353e-01,5.924043962509593086e-01,6.347205865071559039e-01,6.755027303946369299e-01,7.153388288301261166e-01,7.517692078067765848e-01,7.866050498806319569e-01,8.203344953920801430e-01,8.525276861183667121e-01,8.815370028559663673e-01,9.092837076824473730e-01,9.361660784654001199e-01,1.183221947386382533e+00,1.180800599443110555e+00,1.179530358457000494e+00,1.178198763646747471e+00,1.172860539262982948e+00,1.098813781372691034e+00,1.043867537008735136e+00,1.043562554697687217e+00,3.433088539779327597e-01,2.891044367743499932e-01,-1.301728411844337852e-01,5.722621726875388726e-01,5.772213123502707433e-01,7.918169729202578777e-01,7.942752817242125785e-01,7.937545170499803460e-01,7.384014823768643154e-01,7.368720937591954900e-01,2.069729875032987054e-01,-1.975067358365450443e-01,-1.159995273692777884e+00,-1.404825199372840450e+00,-1.210994294885592071e+00,-1.203245604028676086e+00,-1.164928313888432765e+00,-6.305336547346259701e-01,-6.242884537934331179e-01,-5.640617451740055355e-01,-4.383339870161848117e-01,-3.952172257221798768e-01,-1.264080131351323910e-01,-1.190488869391058552e-01,-1.186362543646233142e-01,-1.335040968560519958e-01,-2.229011960779685719e-01,-3.833053887953457584e-01,1.000000000000000000e+00
-1.916165709517127169e+00,-1.909558037423629395e+00,-1.904567590555426237e+00,-1.289005826215038564e+00,-1.266262209787624382e+00,-1.245159925419393021e+00,-1.226154861765288873e+00,-1.207994441764987270e+00,-1.190945501858519551e+00,-1.176267614887253954e+00,-1.164983253936596519e+00,-1.153369242184713928e+00,-1.074333602894567807e+00,-1.072768209207983769e+00,-1.071885430241155124e+00,-1.072221135438639950e+00,-1.074887469401178519e+00,-1.079857593433156016e+00,-1.085839909152013227e+00,-1.092075586587518465e+00,-1.100662806297108665e+00,-1.111418422793927885e+00,-1.468072237424881132e+00,-1.473777379929605669e+00,-1.678353712901786476e+00,-1.680922272056436073e+00,-1.684172430711955659e+00,-1.688227307231309426e+00,-1.693112503588924733e+00,-1.698712432500111724e+00,-1.705273847529503506e+00,-1.712147691556126006e+00,-1.718810167010888845e+00,-1.726650388664888958e+00,-1.790055459582077013e+00,-1.793380043011130409e+00,-1.796663131675574787e+00,-1.800332538813553152e+00,-1.804402366738304231e+00,-1.808644338868902857e+00,-1.812903754305798198e+00,-1.817595320734254338e+00,-1.822410466988803934e+00,-1.826892196902991206e+00,-1.808349648514372410e+00,-1.802785326098261365e+00,-1.796733126403065040e+00,-1.790175126200831857e+00,-1.782862615323259847e+00,-9.191632661318767106e-01,-8.493995101673708081e-01,-7.812074607050610853e-01,-7.157817165776756418e-01,-6.508881686483373175e-01,-5.868151390803887368e-01,-5.248127130332550516e-01,-4.653219200491099383e-01,-4.068968115578216471e-01,-3.492720462598991604e-01,1.442799925975673248e-01,1.856757825946560303e-01,2.246747146383383520e-01,2.615197952126348535e-01,2.973714748786872586e-01,3.326024681769694236e-01,3.646780688880165711e-01,3.958936130767343742e-01,4.259674790244203924e-01,4.534197913916594991e-01,4.785483600237380175e-01,5.031317561145660644e-01,5.271307922151827752e-01,7.498476653560444127e-01,7.492163837948200289e-01,7.489561370482793468e-01,7.491276167472199488e-01,7.458897699279969373e-01,7.271637622575940485e-01,1.146760058706149277e+00,1.146380274550529821e+00,4.250241191779444705e-01,3.650723060688535471e-01,-1.039698385450594093e-01,5.516777696358273753e-01,5.564533777294369266e-01,7.755367271052736600e-01,7.885289261813442918e-01,7.883471835424028518e-01,7.539034278846069581e-01,7.525468554934068299e-01,5.096214966906764676e-01,5.457252005640274989e-02,-1.036975559905463751e+00,-1.334636592561681656e+00,-1.123971955019048563e+00,-1.114474102428130164e+00,-1.068890017691672023e+00,-4.696222211192834228e-01,-4.626884422613951053e-01,-3.914583779734823188e-01,-2.560868029891960052e-01,-2.146819313977174071e-01,9.394435122581158704e-02,1.400625887639860567e-01,1.461598457191514433e-01,1.215581572298679996e-01,4.959456111421541372e-03,-2.012472445559840839e-01,1.000000000000000000e+00
-1.832721571460750098e+00,-1.816360620593220565e+00,-1.817119584024529111e+00,-1.446782921731414318e+00,-1.431149659320460676e+00,-1.416602845908198072e+00,-1.402897073414474782e+00,-1.390513729135712584e+00,-1.378684764269030083e+00,-1.368183912415022130e+00,-1.359991947163522008e+00,-1.351603281041283688e+00,-1.294224247620649360e+00,-1.293361343416643106e+00,-1.292763821370555455e+00,-1.292525987295817247e+00,-1.294298751102467504e+00,-1.297783119910154159e+00,-1.302524224028708932e+00,-1.308036468380925577e+00,-1.313965471951629160e+00,-1.321341471223145270e+00,-1.572263616235984429e+00,-1.576689634859511413e+00,-1.701993533872649067e+00,-1.702571476857124733e+00,-1.704486875845079297e+00,-1.707024098959982084e+00,-1.709728911972436594e+00,-1.713036210494843337e+00,-1.716627903474470918e+00,-1.720151052563841487e+00,-1.723532201932679309e+00,-1.728003561540991440e+00,-1.761336450220650773e+00,-1.762830470018563078e+00,-1.764281931119392466e+00,-1.766389857546531106e+00,-1.768223986254180646e+00,-1.769728413869054995e+00,-1.771217229758486278e+00,-1.773416851457507271e+00,-1.775676824755215710e+00,-1.777544220692990340e+00,-1.754200534898496588e+00,-1.750195174131163434e+00,-1.746235480666309181e+00,-1.742311596274666252e+00,-1.738166726106040283e+00,-1.154379632183733406e+00,-1.098552273745073915e+00,-1.043139338777199443e+00,-9.880062298188365677e-01,-9.332391462649236580e-01,-8.789822690121555926e-01,-8.253190151677680664e-01,-7.720469647140790759e-01,-7.193180958231968347e-01,-6.672847645087699453e-01,-1.942684615304663687e-01,-1.525758803048313794e-01,-1.125036896975829259e-01,-7.411469727741770708e-02,-3.691662704172055803e-02,-7.846023615604675672e-04,3.296356851965654561e-02,6.573845394337657355e-02,9.713363380961287374e-02,1.261165015391072231e-01,1.545628514565891010e-01,1.817987860010689960e-01,2.069980687725234691e-01,4.928512347817864403e-01,4.934049100346329930e-01,4.933762627760638342e-01,4.929752183307131164e-01,4.945673738813012865e-01,5.129333752294298332e-01,1.232797626594519746e+00,1.232092144915719389e+00,4.184760816904702918e-01,3.520695379767397326e-01,-1.550033404523992742e-01,5.537589131687352673e-01,5.585576381221213360e-01,7.976554038906034094e-01,8.194338124076865348e-01,8.192021096706634253e-01,7.851217817266618049e-01,7.838146217448352937e-01,6.141414776883290516e-01,9.971090812774234535e-02,-1.034147173842697276e+00,-1.312701231333809559e+00,-1.106984666438245224e+00,-1.098157463685131230e+00,-1.052422647792793819e+00,-4.374520167904293322e-01,-4.298767748050887350e-01,-3.603294919895758119e-01,-2.089175326031127988e-01,-1.593180332185851755e-01,1.808750149599112900e-01,2.505569295859286783e-01,2.536775572130200440e-01,2.328335851732884765e-01,1.062139388705993365e-01,-1.303106744874602541e-01,1.000000000000000000e+00
-1.780146603980637954e+00,-1.762085668299895103e+00,-1.762280999417040972e+00,-1.437567210638676762e+00,-1.422669412822617385e+00,-1.408617715832049644e+00,-1.395811494609994652e+00,-1.385159333520764147e+00,-1.373938604497555227e+00,-1.363242489236411670e+00,-1.355314756500779705e+00,-1.347702107921768144e+00,-1.290954418697097150e+00,-1.289747784965356248e+00,-1.288762127945656699e+00,-1.288194969670204637e+00,-1.289238898236981123e+00,-1.292570906399706843e+00,-1.296748217147553728e+00,-1.300656147245973671e+00,-1.306216061267753137e+00,-1.313105673909094939e+00,-1.537170387317094544e+00,-1.541021217753237860e+00,-1.652042866276961730e+00,-1.653153507358140928e+00,-1.654999956222924284e+00,-1.657293385727742985e+00,-1.659813532481738241e+00,-1.662576480179192462e+00,-1.665665585495433865e+00,-1.668757408225703509e+00,-1.671686746580898664e+00,-1.675626096779025076e+00,-1.702604328497765662e+00,-1.703874227024860799e+00,-1.704740980196969957e+00,-1.706337528874144915e+00,-1.707841226910728816e+00,-1.709037058921705654e+00,-1.710074058082708737e+00,-1.711817347117430055e+00,-1.713567327784196737e+00,-1.714892118074670346e+00,-1.686403377800436365e+00,-1.682739896077729558e+00,-1.678607626467407687e+00,-1.674414673605058912e+00,-1.670402547662477977e+00,-1.143715432660293629e+00,-1.089437006611931658e+00,-1.035181050180818740e+00,-9.810643442348361276e-01,-9.265883621865923514e-01,-8.717830805095906355e-01,-8.169742831781894310e-01,-7.629337497441969207e-01,-7.090596239517829025e-01,-6.551448898034786250e-01,-1.465051573795695394e-01,-9.996969689672981219e-02,-5.498740836963268014e-02,-1.193986767941221903e-02,2.945762524494482948e-02,6.968289369269864419e-02,1.093978657535501914e-01,1.473013416875611215e-01,1.828451001982926705e-01,2.161602055611128725e-01,2.488161342159370126e-01,2.806614242983430096e-01,3.106102820816762367e-01,6.526759143338487501e-01,6.529291093859671546e-01,6.529208382570176328e-01,6.524925907899417066e-01,6.543459181089853471e-01,6.605617479419265692e-01,1.217930913000046411e+00,1.217309066767267911e+00,4.092046357858007966e-01,3.453304093841654820e-01,-1.484647525709702209e-01,5.701962164478072692e-01,5.753592011991911503e-01,8.202926523006980331e-01,8.391760812725588270e-01,8.385782162185836386e-01,7.999220505663149350e-01,7.992955847296883132e-01,5.131827131796221630e-01,1.504768816621433053e-02,-1.082537984924515584e+00,-1.349925377193135212e+00,-1.157130150818711067e+00,-1.148893465091860966e+00,-1.109297702587678458e+00,-5.171312186848188164e-01,-5.103631084182321809e-01,-4.408087054402132221e-01,-2.928548187239886080e-01,-2.446642153239813877e-01,7.529014167008921121e-02,1.307106119154989310e-01,1.298326324266842191e-01,1.125574879638345654e-01,-2.782776837224887334e-03,-2.281399942602701514e-01,1.000000000000000000e+00
-1.813483061132687313e+00,-1.815113581652760377e+00,-1.812698188032502378e+00,-1.360616390481919069e+00,-1.341865354976025992e+00,-1.324430950180199629e+00,-1.308278749104955452e+00,-1.293518159675775214e+00,-1.279645398864861283e+00,-1.267420520643933068e+00,-1.257716467814183670e+00,-1.248204289204498219e+00,-1.183637538751753926e+00,-1.182030323308410180e+00,-1.181357716436985728e+00,-1.182064438997538103e+00,-1.184154721844920433e+00,-1.188108278829324682e+00,-1.193647571532436835e+00,-1.200370597993194677e+00,-1.208220475146357220e+00,-1.217472038757138497e+00,-1.517046857494779522e+00,-1.522313394485063531e+00,-1.681735090028616986e+00,-1.683326146153427016e+00,-1.686193802592392599e+00,-1.689542488833059908e+00,-1.693026718079184034e+00,-1.697344057830817210e+00,-1.702233270488341388e+00,-1.707330332734251721e+00,-1.712387491934396877e+00,-1.717931043792394252e+00,-1.762942471816794532e+00,-1.765089666029449500e+00,-1.767012723985038614e+00,-1.769540935684689176e+00,-1.772065624030298547e+00,-1.774709738512880275e+00,-1.777637603270899813e+00,-1.780477469077992092e+00,-1.783521986569802653e+00,-1.786469590600461954e+00,-1.764276591946920547e+00,-1.759690840537441181e+00,-1.755330838486877987e+00,-1.750615628578920724e+00,-1.745201917269839864e+00,-1.050970962744119053e+00,-9.881311793220636241e-01,-9.261023474801028943e-01,-8.655184445453565356e-01,-8.051609984703376188e-01,-7.454085787892339443e-01,-6.870900368526701163e-01,-6.297282765634559798e-01,-5.730101297624136114e-01,-5.169878100094275064e-01,-1.974078790805141453e-02,2.328987839457835607e-02,6.426957059490966129e-02,1.034842888209613759e-01,1.412578420441153448e-01,1.777389893849866120e-01,2.126224442434359319e-01,2.458688695743472263e-01,2.774822273822648011e-01,3.074597867140560492e-01,3.354938130167748889e-01,3.621357890229269239e-01,3.872897917724962835e-01,6.497670460122864089e-01,6.503140856396957270e-01,6.504096123992570977e-01,6.497785924255290446e-01,6.498585541672384780e-01,6.525768430348919402e-01,1.215238201561123610e+00,1.214307130493261777e+00,4.159836191819525353e-01,3.514335657483584341e-01,-1.437720335116737247e-01,5.444273775463636111e-01,5.489979318384127227e-01,7.821989015507161414e-01,8.010572083296406687e-01,8.007678829478082072e-01,7.638848751460362019e-01,7.624983433557985801e-01,5.236732232930582098e-01,3.457758689065027619e-02,-1.075723869133663912e+00,-1.356535115451032780e+00,-1.155695077204052179e+00,-1.146745503239627872e+00,-1.103357251876877720e+00,-5.073282872807504118e-01,-4.995618669233060638e-01,-4.238224193063984124e-01,-2.815845459212735769e-01,-2.356188408023962844e-01,9.812540882476744608e-02,1.565643815494553448e-01,1.618191881762859052e-01,1.395326013154064015e-01,2.988387085734443144e-02,-1.865408820640200582e-01,1.000000000000000000e+00
