-4.039381504058837891e+00,-7.798233628273010254e-01,9.658911824226379395e-01,-1.646551489830017090e-01,5.074836015701293945e-01,9.803369641304016113e-01,9.519419074058532715e-02,2.416002601385116577e-01,0.000000000000000000e+00
-1.128517746925354004e+00,6.080462783575057983e-02,-8.937175273895263672e-01,7.575916647911071777e-01,2.247364073991775513e-01,-1.116118788719177246e+00,9.218697436153888702e-03,4.440269172191619873e-01,0.000000000000000000e+00
-1.710469603538513184e+00,1.067816495895385742e+00,-4.220915734767913818e-01,-4.630241692066192627e-01,-1.260005593299865723e+00,7.666337490081787109e-01,5.043470263481140137e-01,-5.845072269439697266e-01,0.000000000000000000e+00
1.606545090675354004e+00,8.977554440498352051e-01,-1.472710967063903809e+00,1.140507578849792480e+00,8.531659245491027832e-01,1.526426911354064941e+00,-3.607043325901031494e-01,4.192693829536437988e-01,0.000000000000000000e+00
-2.210067510604858398e+00,1.849164724349975586e+00,-1.729125618934631348e+00,-2.774761199951171875e+00,-7.815788388252258301e-01,-1.101661324501037598e+00,2.255845814943313599e-01,-3.778364062309265137e-01,1.000000000000000000e+00
-9.171379208564758301e-01,-1.143684029579162598e+00,2.484409093856811523e+00,-8.719674944877624512e-01,-6.494079828262329102e-01,5.864470601081848145e-01,1.816460192203521729e-01,-4.550870060920715332e-01,1.000000000000000000e+00
5.573741197586059570e-01,2.116148322820663452e-01,1.046165227890014648e+00,-1.927241533994674683e-01,1.975165605545043945e-01,-2.094085216522216797e-01,-5.596076846122741699e-01,3.222868740558624268e-01,1.000000000000000000e+00
-3.531159162521362305e+00,-2.248822711408138275e-02,-6.934898495674133301e-01,4.515345394611358643e-01,1.742566227912902832e-01,1.132762551307678223e+00,6.139919161796569824e-01,-1.513856500387191772e-01,0.000000000000000000e+00
2.467730760574340820e+00,2.177656739950180054e-01,5.816597342491149902e-01,-2.376779913902282715e-01,8.043593168258666992e-01,-3.860598206520080566e-01,-9.067496061325073242e-01,-1.631224602460861206e-01,0.000000000000000000e+00
-2.281008958816528320e+00,6.553285121917724609e-01,-1.980116367340087891e+00,6.218741536140441895e-01,8.236174285411834717e-02,-1.010429978370666504e+00,2.348521947860717773e-01,1.673418283462524414e-01,0.000000000000000000e+00
1.046598851680755615e-01,-7.208398580551147461e-01,-3.565135300159454346e-01,1.029627323150634766e+00,3.997304141521453857e-01,-1.033137679100036621e+00,-1.550893485546112061e-01,7.185367941856384277e-01,0.000000000000000000e+00
-1.448883891105651855e+00,-1.470584988594055176e+00,-8.976832628250122070e-01,1.925046920776367188e+00,3.360654413700103760e-01,-1.140261530876159668e+00,1.360442787408828735e-01,4.967763423919677734e-01,0.000000000000000000e+00
-3.148089647293090820e+00,7.041282653808593750e-01,9.412919282913208008e-01,-1.271445751190185547e+00,3.410392105579376221e-01,3.647548556327819824e-01,3.725053071975708008e-01,-1.133178994059562683e-01,1.000000000000000000e+00
-4.379159212112426758e-01,1.007169008255004883e+00,-3.109187185764312744e-01,-1.217473745346069336e-01,-1.285012722015380859e+00,8.842037320137023926e-01,3.240828216075897217e-01,-5.336223840713500977e-01,0.000000000000000000e+00
-1.379009246826171875e+00,2.319132566452026367e+00,-2.049876928329467773e+00,-1.969300866127014160e+00,-9.394413232803344727e-01,-7.773045301437377930e-01,1.095184683799743652e-01,-2.854048311710357666e-01,1.000000000000000000e+00
-2.008492201566696167e-01,2.006269216537475586e+00,-2.797059297561645508e+00,-3.135731220245361328e+00,-5.187568068504333496e-01,-1.542240500450134277e+00,1.036340743303298950e-01,-2.527158521115779877e-02,1.000000000000000000e+00
3.720637083053588867e+00,4.430297762155532837e-02,-1.550525188446044922e+00,5.816676020622253418e-01,9.673222899436950684e-01,6.410165429115295410e-01,-4.075641334056854248e-01,2.408864200115203857e-01,0.000000000000000000e+00
1.297999501228332520e+00,3.003153800964355469e+00,-1.160867929458618164e+00,-1.417461156845092773e+00,6.149203702807426453e-02,-1.087643027305603027e+00,-5.434021353721618652e-01,2.899036705493927002e-01,0.000000000000000000e+00
-5.352392792701721191e-01,2.488911390304565430e+00,-2.359765529632568359e+00,-1.916225433349609375e+00,-8.189194798469543457e-01,-7.983577251434326172e-01,5.187552049756050110e-02,-1.497330218553543091e-01,1.000000000000000000e+00
3.275725543498992920e-01,1.412239670753479004e+00,-1.901823163032531738e+00,1.076392531394958496e+00,4.303875267505645752e-01,1.807587981224060059e+00,-6.689959019422531128e-02,1.589285731315612793e-01,0.000000000000000000e+00
-3.483780920505523682e-01,1.695267438888549805e+00,-1.072854399681091309e+00,1.018782496452331543e+00,5.427566170692443848e-01,1.561257719993591309e+00,-4.927077144384384155e-02,2.153701335191726685e-01,0.000000000000000000e+00
6.176795482635498047e+00,-1.401974320411682129e+00,2.421842664480209351e-01,3.235163092613220215e-01,2.931130230426788330e-01,-6.511802673339843750e-01,3.335894271731376648e-02,1.049583435058593750e+00,0.000000000000000000e+00
-1.925879716873168945e+00,-1.553462624549865723e+00,-1.060538649559020996e+00,2.034094810485839844e+00,3.403142094612121582e-01,-1.087504625320434570e+00,1.852545291185379028e-01,4.470607638359069824e-01,0.000000000000000000e+00
-1.059580683708190918e+00,3.346177577972412109e+00,-1.094292998313903809e+00,-6.527893990278244019e-02,3.641426265239715576e-01,-2.189891040325164795e-02,6.119830161333084106e-02,1.527091395109891891e-02,0.000000000000000000e+00
8.277982711791992188e+00,-1.964203238487243652e+00,7.700865268707275391e-01,1.457808732986450195e+00,3.366371095180511475e-01,2.314302837476134300e-03,5.263254418969154358e-02,5.695500373840332031e-01,1.000000000000000000e+00
-3.318610191345214844e+00,-1.953075051307678223e+00,-9.412827491760253906e-01,2.440533876419067383e+00,5.937407612800598145e-01,-1.053200960159301758e+00,2.177796699106693268e-02,5.197554826736450195e-01,0.000000000000000000e+00
-1.624605178833007812e+00,-8.474200367927551270e-01,-9.288065433502197266e-01,1.619444966316223145e+00,-6.134147047996520996e-01,3.247696161270141602e-01,9.475411176681518555e-01,-6.191006898880004883e-01,0.000000000000000000e+00
-4.195547103881835938e+00,-1.689553976058959961e+00,-1.345761179924011230e+00,2.293212890625000000e+00,7.710582017898559570e-01,-9.958224296569824219e-01,-1.291271597146987915e-01,5.298750996589660645e-01,0.000000000000000000e+00
-5.666021347045898438e+00,-2.682073831558227539e+00,2.497994184494018555e+00,1.040795803070068359e+00,2.689407579600811005e-02,6.205222755670547485e-02,-8.010828495025634766e-01,4.089996814727783203e-01,1.000000000000000000e+00
-3.235854625701904297e+00,1.321164608001708984e+00,-1.687963604927062988e-01,-1.691075444221496582e+00,-2.350554913282394409e-01,-1.543566882610321045e-01,3.902253508567810059e-01,-3.223478794097900391e-01,1.000000000000000000e+00
4.343263149261474609e+00,4.555924534797668457e-01,-1.217619419097900391e+00,-9.088767170906066895e-01,4.991441369056701660e-01,-1.028848528861999512e+00,-4.543794691562652588e-01,6.010545492172241211e-01,1.000000000000000000e+00
-1.620894223451614380e-01,-1.007517814636230469e+00,2.071499347686767578e+00,-6.250141859054565430e-01,-7.331728935241699219e-01,7.128377556800842285e-01,2.816967070102691650e-01,-5.751413702964782715e-01,1.000000000000000000e+00
-1.684858083724975586e+00,1.852862834930419922e+00,-3.349240779876708984e+00,-1.754053473472595215e+00,-7.894980907440185547e-01,-5.371837615966796875e-01,3.474785089492797852e-01,-1.407061666250228882e-01,0.000000000000000000e+00
-3.123528242111206055e+00,-1.609022974967956543e+00,2.337955951690673828e+00,8.992460370063781738e-02,9.681490808725357056e-02,1.007828950881958008e+00,-1.158911660313606262e-01,1.762354373931884766e-01,1.000000000000000000e+00
1.984246015548706055e+00,-7.755597829818725586e-01,1.420919656753540039e+00,-7.817162871360778809e-01,-8.613893389701843262e-01,2.670236229896545410e-01,4.931518435478210449e-02,-9.989645481109619141e-01,1.000000000000000000e+00
-1.966538548469543457e+00,1.130734086036682129e+00,1.299035906791687012e+00,-1.156539082527160645e+00,1.888342648744583130e-01,3.505357354879379272e-02,4.806679114699363708e-02,-1.673404499888420105e-02,1.000000000000000000e+00
5.992843508720397949e-01,-7.678719162940979004e-01,-3.604583740234375000e-01,1.125835299491882324e+00,-7.334511280059814453e-01,7.964745163917541504e-01,6.965463161468505859e-01,-9.444779157638549805e-01,0.000000000000000000e+00
-1.899380326271057129e+00,2.678561449050903320e+00,-5.535117387771606445e-01,-4.337746202945709229e-01,2.892260253429412842e-01,-4.268587008118629456e-02,1.662805974483489990e-01,-7.031941413879394531e-02,0.000000000000000000e+00
1.014895820617675781e+01,-1.846138119697570801e+00,1.377960801124572754e+00,8.712593317031860352e-01,1.377322226762771606e-01,5.620510876178741455e-02,-5.961462482810020447e-02,4.468342661857604980e-01,0.000000000000000000e+00
-2.699710369110107422e+00,2.972263336181640625e+00,-2.032437562942504883e+00,-2.417502403259277344e+00,-1.365999430418014526e-01,-1.427348256111145020e+00,3.008248507976531982e-01,-5.601928830146789551e-01,0.000000000000000000e+00
1.568413138389587402e+00,7.448606491088867188e-01,-3.517518043518066406e-01,3.910944461822509766e-01,3.520959317684173584e-01,5.766639113426208496e-01,-5.714610815048217773e-01,4.509483873844146729e-01,0.000000000000000000e+00
-3.981415271759033203e+00,3.374091535806655884e-02,-9.137045145034790039e-01,2.694457173347473145e-01,3.507246375083923340e-01,1.039365887641906738e+00,4.346211552619934082e-01,2.004912868142127991e-02,0.000000000000000000e+00
-4.431838989257812500e+00,3.440251350402832031e-01,-1.387412250041961670e-01,-1.323084354400634766e+00,3.583806753158569336e-01,3.056424558162689209e-01,2.346501350402832031e-01,7.415582984685897827e-02,1.000000000000000000e+00
2.298120260238647461e+00,-1.209605932235717773e+00,1.130466222763061523e+00,2.344503104686737061e-01,2.735990881919860840e-01,-4.808328151702880859e-01,-2.537617683410644531e-01,4.455703496932983398e-01,1.000000000000000000e+00
-3.243383646011352539e+00,-1.578935027122497559e+00,2.373544692993164062e+00,-4.134117066860198975e-02,1.511999368667602539e-01,8.815957307815551758e-01,-2.034672945737838745e-01,2.345388680696487427e-01,1.000000000000000000e+00
-3.754837512969970703e+00,4.730198383331298828e-01,2.538806796073913574e-01,-6.565596461296081543e-01,3.834921419620513916e-01,6.901406049728393555e-01,5.230240225791931152e-01,-1.454176753759384155e-01,0.000000000000000000e+00
-4.660229682922363281e+00,-9.063803553581237793e-01,1.645543813705444336e+00,-8.909885287284851074e-01,7.863270640373229980e-01,2.823845744132995605e-01,-4.021374881267547607e-01,5.572088956832885742e-01,1.000000000000000000e+00
-1.803136110305786133e+00,1.876437425613403320e+00,4.429912194609642029e-02,-1.372536063194274902e+00,-6.718936562538146973e-01,-2.698202729225158691e-01,3.728314116597175598e-02,-2.687250673770904541e-01,1.000000000000000000e+00
-3.660002231597900391e+00,-1.395400047302246094e+00,-9.210611581802368164e-01,2.319391965866088867e+00,3.554926514625549316e-01,8.260811120271682739e-02,4.696630835533142090e-01,-2.818248793482780457e-02,0.000000000000000000e+00
-6.494276046752929688e+00,-2.338255405426025391e+00,1.924799203872680664e+00,8.124414086341857910e-01,6.882505118846893311e-02,-5.678886771202087402e-01,-8.879736065864562988e-01,3.770704865455627441e-01,1.000000000000000000e+00
4.505375862121582031e+00,-1.319694757461547852e+00,4.382651746273040771e-01,2.887837588787078857e-01,1.169899940490722656e+00,-1.263206243515014648e+00,-6.521841883659362793e-01,5.939604043960571289e-01,0.000000000000000000e+00
-1.028862357139587402e+00,-1.267076015472412109e+00,2.628063917160034180e+00,-8.772852420806884766e-01,-6.496074795722961426e-01,5.805370211601257324e-01,1.480942219495773315e-01,-4.284583926200866699e-01,1.000000000000000000e+00
-6.803393363952636719e-01,1.823538184165954590e+00,1.750600337982177734e-01,-1.147166609764099121e+00,-9.344100356101989746e-01,-1.150944977998733521e-01,-1.116775050759315491e-01,-3.078783750534057617e-01,1.000000000000000000e+00
1.318873167037963867e+00,1.365427374839782715e+00,6.173776984214782715e-01,-1.296921372413635254e+00,-2.928502261638641357e-01,-6.293143033981323242e-01,-7.182298302650451660e-01,-1.851293146610260010e-01,1.000000000000000000e+00
-1.519131898880004883e+00,2.247319698333740234e+00,-2.158709764480590820e+00,-1.971468329429626465e+00,-9.141244292259216309e-01,-7.652199268341064453e-01,1.447395980358123779e-01,-2.822684645652770996e-01,1.000000000000000000e+00
-4.490187644958496094e+00,2.692390978336334229e-02,7.110682129859924316e-01,-1.343283295631408691e+00,6.102309823036193848e-01,1.382204294204711914e-01,-4.279381036758422852e-02,2.763541936874389648e-01,1.000000000000000000e+00
6.009799957275390625e+00,-1.499817132949829102e+00,2.927926927804946899e-02,4.004061520099639893e-01,2.191371023654937744e-01,-5.569097399711608887e-01,1.561529189348220825e-01,8.161126375198364258e-01,0.000000000000000000e+00
6.365341186523437500e+00,-1.459790349006652832e+00,1.469172090291976929e-01,4.030320644378662109e-01,1.914049685001373291e-01,-5.257017612457275391e-01,1.430533081293106079e-01,9.254176616668701172e-01,0.000000000000000000e+00
-2.305695056915283203e+00,-1.238465428352355957e+00,-1.019368052482604980e+00,1.978170514106750488e+00,-2.160481810569763184e-01,-5.262042582035064697e-02,7.470018863677978516e-01,-2.898482084274291992e-01,0.000000000000000000e+00
-9.557419419288635254e-01,1.783347606658935547e+00,-1.258620858192443848e+00,1.076908707618713379e+00,6.581642031669616699e-01,1.553873419761657715e+00,6.771872192621231079e-02,1.831418126821517944e-01,0.000000000000000000e+00
6.881186962127685547e-01,-8.376001715660095215e-01,-4.023289084434509277e-01,1.190533995628356934e+00,-6.976815462112426758e-01,7.931600213050842285e-01,7.073442935943603516e-01,-9.779191613197326660e-01,0.000000000000000000e+00
-2.964994192123413086e+00,2.302983522415161133e+00,-3.032282590866088867e-01,-6.934370398521423340e-01,7.158299684524536133e-01,-6.071030627936124802e-03,4.440513551235198975e-01,-1.380536705255508423e-01,0.000000000000000000e+00
7.894358634948730469e+00,-1.153175950050354004e+00,-2.414198219776153564e-02,3.734790980815887451e-01,-2.229258865118026733e-01,5.831194110214710236e-03,3.773285448551177979e-01,6.353455185890197754e-01,0.000000000000000000e+00
-2.691185772418975830e-01,1.398742675781250000e+00,-2.021066188812255859e+00,5.885336995124816895e-01,-2.957542538642883301e-01,1.580418586730957031e+00,1.402643471956253052e-01,-2.813804708421230316e-02,0.000000000000000000e+00
-2.934655904769897461e+00,1.656651377677917480e+00,-1.671097517013549805e+00,-1.923098683357238770e+00,-4.930591881275177002e-01,-6.874156594276428223e-01,2.831439971923828125e-01,-2.540898919105529785e-01,1.000000000000000000e+00
-1.919749259948730469e+00,1.370593667030334473e+00,-1.918909430503845215e+00,-1.146773174405097961e-01,-5.797861814498901367e-01,5.133422613143920898e-01,3.642433285713195801e-01,-2.383407354354858398e-01,0.000000000000000000e+00
1.867301464080810547e+00,-9.403777718544006348e-01,-2.501452565193176270e-01,9.388626813888549805e-01,-2.302547991275787354e-01,7.151134610176086426e-01,3.473399877548217773e-01,-9.843823909759521484e-01,0.000000000000000000e+00
9.641402244567871094e+00,-1.374287009239196777e+00,3.574979901313781738e-01,1.037185311317443848e+00,1.490198373794555664e-01,2.954581081867218018e-01,1.168401092290878296e-01,2.122590541839599609e-01,0.000000000000000000e+00
-6.632693767547607422e+00,-1.936525464057922363e+00,1.398696780204772949e+00,4.308237433433532715e-01,2.659533917903900146e-01,-7.049003839492797852e-01,-8.269001245498657227e-01,4.418607354164123535e-01,1.000000000000000000e+00
3.540506124496459961e+00,-2.150336056947708130e-01,-2.538310885429382324e-01,-1.817861348390579224e-01,7.800527215003967285e-01,-1.232393532991409302e-01,-6.512050628662109375e-01,-7.224814295768737793e-01,0.000000000000000000e+00
-1.192004442214965820e+00,2.131601572036743164e+00,-2.684956073760986328e+00,-2.245476484298706055e+00,-8.004051446914672852e-01,-9.007345438003540039e-01,1.914736777544021606e-01,-1.837030500173568726e-01,1.000000000000000000e+00
9.307290077209472656e+00,-1.402728438377380371e+00,6.134813427925109863e-01,6.057888865470886230e-01,-1.668991148471832275e-02,7.513348013162612915e-02,1.385530531406402588e-01,4.846947491168975830e-01,0.000000000000000000e+00
1.633300423622131348e+00,6.253851056098937988e-01,-1.281153202056884766e+00,7.396332025527954102e-01,3.812900558114051819e-02,1.130249142646789551e+00,-1.164426058530807495e-01,-1.251402944326400757e-01,0.000000000000000000e+00
-2.509787797927856445e+00,5.000046491622924805e-01,1.511166095733642578e+00,-8.463773131370544434e-01,5.655638575553894043e-01,5.836302638053894043e-01,2.943617999553680420e-01,1.741931587457656860e-02,1.000000000000000000e+00
1.949345231056213379e+00,-1.176923274993896484e+00,-3.301968574523925781e-01,8.962241411209106445e-01,7.799825668334960938e-01,-1.375471234321594238e+00,-2.858047783374786377e-01,1.208468794822692871e+00,0.000000000000000000e+00
-9.348442554473876953e-01,-1.053533703088760376e-01,-7.576540112495422363e-01,8.212705850601196289e-01,2.481187134981155396e-01,-1.100537061691284180e+00,-1.823482662439346313e-02,4.851027429103851318e-01,0.000000000000000000e+00
-3.938322305679321289e+00,-1.020867466926574707e+00,-1.657314658164978027e+00,1.685361623764038086e+00,3.886070549488067627e-01,1.868603751063346863e-02,4.306004047393798828e-01,1.074428632855415344e-01,0.000000000000000000e+00
1.977003931999206543e+00,-9.018328785896301270e-01,-8.781325817108154297e-01,1.306123495101928711e+00,-2.170394212007522583e-01,8.362572193145751953e-01,4.814833104610443115e-01,-1.172842860221862793e+00,0.000000000000000000e+00
-2.697081327438354492e+00,-1.629348158836364746e+00,-9.023884534835815430e-01,2.327076196670532227e+00,1.557587981224060059e-01,-4.615599811077117920e-01,4.642823338508605957e-01,4.243877902626991272e-02,0.000000000000000000e+00
-3.056397199630737305e+00,4.175663590431213379e-01,-1.921485215425491333e-01,-5.604179501533508301e-01,-6.169025897979736328e-01,8.911935091018676758e-01,7.392215728759765625e-01,-4.966981112957000732e-01,0.000000000000000000e+00
9.096636772155761719e+00,-1.573902130126953125e+00,4.446504414081573486e-01,1.049687981605529785e+00,-6.645552814006805420e-02,3.651086091995239258e-01,2.623544037342071533e-01,8.541876077651977539e-02,0.000000000000000000e+00
-4.862352371215820312e+00,-2.387504100799560547e+00,2.756443738937377930e+00,3.916586041450500488e-01,1.538026183843612671e-01,3.067519366741180420e-01,-7.091224193572998047e-01,4.432953298091888428e-01,1.000000000000000000e+00
-3.025550127029418945e+00,-1.448943376541137695e+00,2.071537017822265625e+00,1.675785183906555176e-01,1.115384101867675781e-01,1.145241141319274902e+00,4.105433821678161621e-02,1.091891676187515259e-01,1.000000000000000000e+00
-1.619995474815368652e+00,1.874620199203491211e+00,-2.957070112228393555e+00,-2.379054546356201172e+00,-6.995247602462768555e-01,-9.114360213279724121e-01,3.001700639724731445e-01,-1.636380702257156372e-01,1.000000000000000000e+00
-7.378322631120681763e-02,2.968320131301879883e+00,-1.003736615180969238e+00,-9.749549031257629395e-01,-2.902848422527313232e-01,-4.218749105930328369e-01,-1.560633331537246704e-01,-1.507149543613195419e-02,0.000000000000000000e+00
-4.647157669067382812e+00,-9.562012553215026855e-01,1.615441679954528809e+00,-8.601812124252319336e-01,7.799739241600036621e-01,3.074483573436737061e-01,-3.932259380817413330e-01,5.565657615661621094e-01,1.000000000000000000e+00
-1.262398213148117065e-01,9.273750185966491699e-01,2.813073992729187012e-01,-8.866745829582214355e-01,-1.426763892173767090e+00,4.530746638774871826e-01,2.105060964822769165e-01,-7.688415646553039551e-01,1.000000000000000000e+00
1.694241881370544434e+00,1.674298167228698730e+00,-8.530753254890441895e-01,-1.036352396011352539e+00,-6.546465754508972168e-01,4.792452231049537659e-02,-3.665675520896911621e-01,-9.881518781185150146e-02,0.000000000000000000e+00
1.822399377822875977e+00,1.974327445030212402e+00,-1.163848519325256348e+00,-1.525768756866455078e+00,-2.228571027517318726e-01,-8.518146276473999023e-01,-5.006359815597534180e-01,2.299127131700515747e-01,1.000000000000000000e+00
2.209646701812744141e+00,-9.416370093822479248e-02,-7.038241624832153320e-01,7.162284851074218750e-01,2.942862212657928467e-01,6.866286993026733398e-01,-1.686235964298248291e-01,-3.978039026260375977e-01,0.000000000000000000e+00
1.589626789093017578e+00,1.995420813560485840e+00,-8.338847756385803223e-01,-1.128310918807983398e+00,-3.166356980800628662e-01,-3.609521389007568359e-01,-5.354149341583251953e-01,1.612969189882278442e-01,1.000000000000000000e+00
-7.030077576637268066e-01,1.871439814567565918e+00,-1.068985342979431152e+00,1.061150074005126953e+00,6.558714509010314941e-01,1.528699874877929688e+00,3.531780093908309937e-03,2.082552611827850342e-01,0.000000000000000000e+00
-4.181671142578125000e+00,-1.427490592002868652e+00,-1.969034194946289062e+00,2.350037813186645508e+00,3.860459923744201660e-01,-1.972509145736694336e+00,-2.231737971305847168e-01,-1.259555369615554810e-01,0.000000000000000000e+00
-2.997740030288696289e+00,-2.579984664916992188e-01,-9.711038321256637573e-02,3.463230431079864502e-01,-2.895216643810272217e-01,1.144646406173706055e+00,8.249868154525756836e-01,-4.255243837833404541e-01,0.000000000000000000e+00
-3.054443597793579102e+00,1.457540631294250488e+00,-1.591403961181640625e+00,-2.596415281295776367e+00,-4.597637057304382324e-01,-9.016177654266357422e-01,3.498901426792144775e-01,-2.945871353149414062e-01,1.000000000000000000e+00
6.429530143737792969e+00,-1.663046956062316895e+00,1.085248738527297974e-01,7.019435763359069824e-01,1.972542256116867065e-01,-4.134137630462646484e-01,2.243842482566833496e-01,8.259778022766113281e-01,0.000000000000000000e+00
9.313699007034301758e-01,1.203060150146484375e+00,-1.361544728279113770e+00,1.064758062362670898e+00,6.096302270889282227e-01,1.515401840209960938e+00,-2.358012795448303223e-01,1.950441598892211914e-01,0.000000000000000000e+00
8.075122237205505371e-01,2.863771021366119385e-01,2.828822433948516846e-01,1.333784162998199463e-01,-8.191519975662231445e-01,1.111739277839660645e+00,9.617867320775985718e-02,-3.846194744110107422e-01,0.000000000000000000e+00
-5.849360227584838867e-01,1.224273204803466797e+00,-3.042845129966735840e-01,-2.794571518898010254e-01,-1.311933279037475586e+00,9.171870350837707520e-01,1.817910075187683105e-01,-3.590668141841888428e-01,0.000000000000000000e+00
3.353492021560668945e+00,-1.389284253120422363e+00,-2.649523615837097168e-01,9.190469384193420410e-01,-5.475102365016937256e-02,4.769432842731475830e-01,2.867642939090728760e-01,-1.032105922698974609e+00,0.000000000000000000e+00
-5.651904582977294922e+00,-1.109363317489624023e+00,-2.061116844415664673e-01,2.667876482009887695e-01,3.714464008808135986e-01,-7.412108182907104492e-01,-3.377214372158050537e-01,3.671861588954925537e-01,0.000000000000000000e+00
1.105105400085449219e+01,-1.874922990798950195e+00,1.828752160072326660e+00,3.746561408042907715e-01,-1.760430485010147095e-01,3.122423887252807617e-01,-2.920218743383884430e-02,-1.337922513484954834e-01,0.000000000000000000e+00
-4.415744781494140625e+00,-9.836878180503845215e-01,-1.594714283943176270e+00,1.001076340675354004e+00,3.793818950653076172e-01,-4.122771918773651123e-01,1.653915941715240479e-01,3.126003444194793701e-01,0.000000000000000000e+00
7.638116180896759033e-02,2.596796751022338867e+00,-2.620636701583862305e+00,-1.867438793182373047e+00,-6.491420865058898926e-01,-8.443257212638854980e-01,1.678394526243209839e-02,-9.576288051903247833e-03,1.000000000000000000e+00
5.713591098785400391e+00,-1.448423504829406738e+00,-8.984777331352233887e-02,4.366574287414550781e-01,3.527293503284454346e-01,-5.884738564491271973e-01,7.317718118429183960e-02,7.321684360504150391e-01,0.000000000000000000e+00
4.026347160339355469e+00,-1.318864583969116211e+00,2.722502350807189941e-01,6.353432536125183105e-01,1.446154594421386719e+00,-1.312726497650146484e+00,-7.381287813186645508e-01,9.060761928558349609e-01,0.000000000000000000e+00
-6.330467224121093750e+00,-2.659645080566406250e+00,2.319483518600463867e+00,9.301378130912780762e-01,-1.017507538199424744e-02,-4.179690182209014893e-01,-9.218612313270568848e-01,3.885991871356964111e-01,1.000000000000000000e+00
4.156122207641601562e+00,-1.178929328918457031e+00,7.614136338233947754e-01,-6.256365776062011719e-01,-1.843122392892837524e-01,-3.102881610393524170e-01,-2.338879704475402832e-01,-1.193576693534851074e+00,1.000000000000000000e+00
-2.180196046829223633e+00,-9.993427991867065430e-01,1.772244095802307129e+00,3.708327934145927429e-02,-5.069886520504951477e-02,1.221495866775512695e+00,3.940067291259765625e-01,-1.807662397623062134e-01,1.000000000000000000e+00
-4.261959075927734375e+00,2.099690884351730347e-01,6.564162373542785645e-01,-1.317520499229431152e+00,5.633462667465209961e-01,2.132523655891418457e-01,7.348044216632843018e-02,1.848368495702743530e-01,1.000000000000000000e+00
3.049584329128265381e-01,-6.392242312431335449e-01,-3.127647042274475098e-01,1.034774422645568848e+00,-8.279896378517150879e-01,7.806848287582397461e-01,7.101085782051086426e-01,-8.800621628761291504e-01,0.000000000000000000e+00
1.714867353439331055e+00,2.060485601425170898e+00,-1.141556262969970703e+00,-1.672627329826354980e+00,-2.989694476127624512e-01,-9.489576816558837891e-01,-4.887853264808654785e-01,1.860986053943634033e-01,1.000000000000000000e+00
-1.716602683067321777e+00,2.010818004608154297e+00,-2.791596949100494385e-01,-1.467443704605102539e+00,-7.833154797554016113e-01,-3.742786049842834473e-01,2.665538713335990906e-02,-2.960398495197296143e-01,1.000000000000000000e+00
