7.251567840576171875e-01
4.242525862959715122e-01
2.629869356751441956e-01
1.808366137914932670e-01
1.570323702807609745e-01
1.222847294993698597e-01
8.662336425354275060e-02
7.124383885485048584e-02
6.968265284712497898e-02
5.834905548880879589e-02
4.452481213957071304e-02
6.556751109131325750e-02
4.056590512538185700e-02
6.311541380217441932e-02
3.953357421022911378e-02
9.240025621749317630e-02
5.948037812665391694e-02
3.126148690577023465e-02
2.367881935788318515e-02
2.173548386333725227e-02
2.637433714922875899e-02
2.649876166385813428e-02
2.891736271647879844e-02
