5.961550474166870117e-01
6.574183989029663833e-01
5.788109136315492398e-01
5.278705312655522786e-01
4.424880794607676249e-01
3.971621895638796085e-01
3.345861566754487759e-01
2.884452781425072554e-01
2.604269773627703177e-01
2.412944415297645917e-01
1.881801130679937595e-01
1.936536692799283865e-01
1.975404250865372413e-01
1.815240942299939098e-01
1.732868300750851631e-01
1.299507508699137559e-01
1.758107775822281837e-01
1.340224465820938349e-01
8.832593923076413611e-02
1.347847550193994048e-01
1.324700602652648385e-01
1.403745925770356062e-01
