1.919483736835969623e-01
4.841595024135885161e-01
5.868156585162752625e-01
6.814563010121351683e-01
7.472794266820033116e-01
7.977988931949417939e-01
7.750070899836197791e-01
7.821863903926924433e-01
8.210964226803600940e-01
8.872836773406221900e-01
8.639250164244902663e-01
8.250269967745808009e-01
8.794970720107352369e-01
8.639250164244902663e-01
8.952876763334096655e-01
8.601398601398601018e-01
8.990954218156681499e-01
9.418566061817014168e-01
8.912090204424402140e-01
8.951523812291927173e-01
8.917140349652012965e-01
